LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2021-02-01 23:47:31,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:31,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:31,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:31,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:32,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:33,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:33,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:33,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:33,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:34,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:35,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:35,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:35,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:35,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:35,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:36,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:36,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:36,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:36,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:37,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:38,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:38,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:38,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:38,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:38,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:39,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:40,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-68,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:41,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-64,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:41,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-70,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-68, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:41,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-68,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:41,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-64,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:42,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-68,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:42,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-70,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:42,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:42,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:42,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-66,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:42,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-66,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:42,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:43,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:43,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:43,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:43,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:43,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-62,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:44,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-66,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:44,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:44,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:44,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:44,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-70,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:44,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-68,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:44,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-70,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:44,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:45,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:45,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:45,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:45,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:45,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:46,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:46,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:47,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:47,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:47,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:47,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:47,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:48,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:48,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:48,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:48,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:48,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-48, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:49,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:50,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:50,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:50,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:50,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:51,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:52,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:52,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:52,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:53,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:53,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:53,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:53,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:54,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:55,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:55,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:55,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:55,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:55,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:56,1900-01-00 00:00:00,,76:ED:7A:9D:36:6D,-64,,0.000000,0.000000,0.000,0.000,Client
2021-02-01 23:47:56,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-50, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:57,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:57,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:57,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:58,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:59,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:47:59,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:00,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:00,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:00,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:01,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-52, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:01,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-56, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:01,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:02,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:02,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:02,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:02,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:02,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:03,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:03,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-58, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:03,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2021-02-01 23:48:03,1900-01-00 00:00:00,cywzh1,80:8F:1D:C9:A3:63,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
